video_path,feature_path
/dataset/youtube/videos/files/test/non-food/20511243_2023.mp4,/dataset/youtube/videos/features/test/non-food/20511243_2023
/dataset/youtube/videos/files/test/non-food/23105244_2024.mp4,/dataset/youtube/videos/features/test/non-food/23105244_2024
/dataset/youtube/videos/files/test/non-food/21210245_2023.mp4,/dataset/youtube/videos/features/test/non-food/21210245_2023
/dataset/youtube/videos/files/test/non-food/21508246_2024.mp4,/dataset/youtube/videos/features/test/non-food/21508246_2024
/dataset/youtube/videos/files/test/non-food/21002247_2024.mp4,/dataset/youtube/videos/features/test/non-food/21002247_2024
/dataset/youtube/videos/files/test/non-food/20811248_2023.mp4,/dataset/youtube/videos/features/test/non-food/20811248_2023
/dataset/youtube/videos/files/test/non-food/22112249_2022.mp4,/dataset/youtube/videos/features/test/non-food/22112249_2022
/dataset/youtube/videos/files/test/non-food/20910250_2022.mp4,/dataset/youtube/videos/features/test/non-food/20910250_2022
/dataset/youtube/videos/files/test/non-food/22405251_2024.mp4,/dataset/youtube/videos/features/test/non-food/22405251_2024
/dataset/youtube/videos/files/test/non-food/22802252_2024.mp4,/dataset/youtube/videos/features/test/non-food/22802252_2024
/dataset/youtube/videos/files/test/non-food/21510253_2023.mp4,/dataset/youtube/videos/features/test/non-food/21510253_2023
/dataset/youtube/videos/files/test/non-food/21310254_2023.mp4,/dataset/youtube/videos/features/test/non-food/21310254_2023
/dataset/youtube/videos/files/test/non-food/22809255_2022.mp4,/dataset/youtube/videos/features/test/non-food/22809255_2022
/dataset/youtube/videos/files/test/non-food/21508256_2024.mp4,/dataset/youtube/videos/features/test/non-food/21508256_2024
/dataset/youtube/videos/files/test/non-food/20305257_2024.mp4,/dataset/youtube/videos/features/test/non-food/20305257_2024
/dataset/youtube/videos/files/test/non-food/20811258_2023.mp4,/dataset/youtube/videos/features/test/non-food/20811258_2023
/dataset/youtube/videos/files/test/non-food/22708259_2022.mp4,/dataset/youtube/videos/features/test/non-food/22708259_2022
/dataset/youtube/videos/files/test/non-food/20810260_2023.mp4,/dataset/youtube/videos/features/test/non-food/20810260_2023
/dataset/youtube/videos/files/test/non-food/20910261_2022.mp4,/dataset/youtube/videos/features/test/non-food/20910261_2022
/dataset/youtube/videos/files/test/non-food/20212262_2022.mp4,/dataset/youtube/videos/features/test/non-food/20212262_2022
/dataset/youtube/videos/files/test/non-food/20501263_2024.mp4,/dataset/youtube/videos/features/test/non-food/20501263_2024
/dataset/youtube/videos/files/test/non-food/22504264_2024.mp4,/dataset/youtube/videos/features/test/non-food/22504264_2024
/dataset/youtube/videos/files/test/non-food/22006265_2024.mp4,/dataset/youtube/videos/features/test/non-food/22006265_2024
/dataset/youtube/videos/files/test/non-food/21411266_2023.mp4,/dataset/youtube/videos/features/test/non-food/21411266_2023
/dataset/youtube/videos/files/test/non-food/22904267_2024.mp4,/dataset/youtube/videos/features/test/non-food/22904267_2024
/dataset/youtube/videos/files/test/non-food/21910268_2023.mp4,/dataset/youtube/videos/features/test/non-food/21910268_2023
/dataset/youtube/videos/files/test/non-food/22405269_2024.mp4,/dataset/youtube/videos/features/test/non-food/22405269_2024
/dataset/youtube/videos/files/test/non-food/21406270_2024.mp4,/dataset/youtube/videos/features/test/non-food/21406270_2024
/dataset/youtube/videos/files/test/non-food/21007271_2024.mp4,/dataset/youtube/videos/features/test/non-food/21007271_2024
/dataset/youtube/videos/files/test/non-food/21811272_2023.mp4,/dataset/youtube/videos/features/test/non-food/21811272_2023
/dataset/youtube/videos/files/test/non-food/20311273_2023.mp4,/dataset/youtube/videos/features/test/non-food/20311273_2023
/dataset/youtube/videos/files/test/non-food/22311274_2023.mp4,/dataset/youtube/videos/features/test/non-food/22311274_2023
/dataset/youtube/videos/files/test/non-food/21508275_2024.mp4,/dataset/youtube/videos/features/test/non-food/21508275_2024
/dataset/youtube/videos/files/test/non-food/21912276_2022.mp4,/dataset/youtube/videos/features/test/non-food/21912276_2022
/dataset/youtube/videos/files/test/non-food/21607277_2024.mp4,/dataset/youtube/videos/features/test/non-food/21607277_2024
/dataset/youtube/videos/files/test/non-food/23005278_2024.mp4,/dataset/youtube/videos/features/test/non-food/23005278_2024
/dataset/youtube/videos/files/test/non-food/21208279_2024.mp4,/dataset/youtube/videos/features/test/non-food/21208279_2024
/dataset/youtube/videos/files/test/non-food/22407280_2022.mp4,/dataset/youtube/videos/features/test/non-food/22407280_2022
/dataset/youtube/videos/files/test/non-food/21105281_2024.mp4,/dataset/youtube/videos/features/test/non-food/21105281_2024
/dataset/youtube/videos/files/test/non-food/22004282_2024.mp4,/dataset/youtube/videos/features/test/non-food/22004282_2024
/dataset/youtube/videos/files/test/non-food/21210283_2022.mp4,/dataset/youtube/videos/features/test/non-food/21210283_2022
/dataset/youtube/videos/files/test/non-food/21007284_2024.mp4,/dataset/youtube/videos/features/test/non-food/21007284_2024
/dataset/youtube/videos/files/test/non-food/21110285_2022.mp4,/dataset/youtube/videos/features/test/non-food/21110285_2022
/dataset/youtube/videos/files/test/non-food/21907286_2024.mp4,/dataset/youtube/videos/features/test/non-food/21907286_2024
/dataset/youtube/videos/files/test/non-food/20312287_2023.mp4,/dataset/youtube/videos/features/test/non-food/20312287_2023
/dataset/youtube/videos/files/test/non-food/22211288_2023.mp4,/dataset/youtube/videos/features/test/non-food/22211288_2023
/dataset/youtube/videos/files/test/non-food/21408289_2024.mp4,/dataset/youtube/videos/features/test/non-food/21408289_2024
/dataset/youtube/videos/files/test/non-food/20612290_2023.mp4,/dataset/youtube/videos/features/test/non-food/20612290_2023
/dataset/youtube/videos/files/test/non-food/20611291_2023.mp4,/dataset/youtube/videos/features/test/non-food/20611291_2023
/dataset/youtube/videos/files/test/non-food/23005292_2024.mp4,/dataset/youtube/videos/features/test/non-food/23005292_2024
/dataset/youtube/videos/files/test/non-food/20910293_2023.mp4,/dataset/youtube/videos/features/test/non-food/20910293_2023
/dataset/youtube/videos/files/test/non-food/21310294_2022.mp4,/dataset/youtube/videos/features/test/non-food/21310294_2022
/dataset/youtube/videos/files/test/non-food/22405295_2024.mp4,/dataset/youtube/videos/features/test/non-food/22405295_2024
/dataset/youtube/videos/files/test/non-food/22805296_2024.mp4,/dataset/youtube/videos/features/test/non-food/22805296_2024
/dataset/youtube/videos/files/test/non-food/22006297_2024.mp4,/dataset/youtube/videos/features/test/non-food/22006297_2024
/dataset/youtube/videos/files/test/non-food/21705298_2024.mp4,/dataset/youtube/videos/features/test/non-food/21705298_2024
/dataset/youtube/videos/files/test/non-food/20312299_2023.mp4,/dataset/youtube/videos/features/test/non-food/20312299_2023
/dataset/youtube/videos/files/test/non-food/22502300_2023.mp4,/dataset/youtube/videos/features/test/non-food/22502300_2023
/dataset/youtube/videos/files/test/non-food/20112301_2023.mp4,/dataset/youtube/videos/features/test/non-food/20112301_2023
/dataset/youtube/videos/files/test/non-food/20706302_2024.mp4,/dataset/youtube/videos/features/test/non-food/20706302_2024
/dataset/youtube/videos/files/test/non-food/20706303_2024.mp4,/dataset/youtube/videos/features/test/non-food/20706303_2024
/dataset/youtube/videos/files/test/non-food/22211304_2023.mp4,/dataset/youtube/videos/features/test/non-food/22211304_2023
/dataset/youtube/videos/files/test/non-food/22210305_2022.mp4,/dataset/youtube/videos/features/test/non-food/22210305_2022
/dataset/youtube/videos/files/test/non-food/22405306_2023.mp4,/dataset/youtube/videos/features/test/non-food/22405306_2023
/dataset/youtube/videos/files/test/non-food/22705307_2024.mp4,/dataset/youtube/videos/features/test/non-food/22705307_2024
/dataset/youtube/videos/files/test/non-food/22010308_2023.mp4,/dataset/youtube/videos/features/test/non-food/22010308_2023
/dataset/youtube/videos/files/test/non-food/21705309_2024.mp4,/dataset/youtube/videos/features/test/non-food/21705309_2024
/dataset/youtube/videos/files/test/non-food/21410310_2023.mp4,/dataset/youtube/videos/features/test/non-food/21410310_2023
/dataset/youtube/videos/files/test/non-food/21901311_2024.mp4,/dataset/youtube/videos/features/test/non-food/21901311_2024
/dataset/youtube/videos/files/test/non-food/20102312_2024.mp4,/dataset/youtube/videos/features/test/non-food/20102312_2024
/dataset/youtube/videos/files/test/non-food/21707313_2024.mp4,/dataset/youtube/videos/features/test/non-food/21707313_2024
/dataset/youtube/videos/files/test/non-food/22607314_2024.mp4,/dataset/youtube/videos/features/test/non-food/22607314_2024
/dataset/youtube/videos/files/test/non-food/22004315_2024.mp4,/dataset/youtube/videos/features/test/non-food/22004315_2024
/dataset/youtube/videos/files/test/non-food/22211316_2023.mp4,/dataset/youtube/videos/features/test/non-food/22211316_2023
/dataset/youtube/videos/files/test/non-food/21306317_2023.mp4,/dataset/youtube/videos/features/test/non-food/21306317_2023
/dataset/youtube/videos/files/test/non-food/20706318_2024.mp4,/dataset/youtube/videos/features/test/non-food/20706318_2024
/dataset/youtube/videos/files/test/non-food/20902319_2024.mp4,/dataset/youtube/videos/features/test/non-food/20902319_2024
/dataset/youtube/videos/files/test/non-food/20811320_2023.mp4,/dataset/youtube/videos/features/test/non-food/20811320_2023
/dataset/youtube/videos/files/test/non-food/21010321_2022.mp4,/dataset/youtube/videos/features/test/non-food/21010321_2022
/dataset/youtube/videos/files/test/non-food/22010322_2022.mp4,/dataset/youtube/videos/features/test/non-food/22010322_2022
/dataset/youtube/videos/files/test/non-food/22006323_2024.mp4,/dataset/youtube/videos/features/test/non-food/22006323_2024
/dataset/youtube/videos/files/test/non-food/20611324_2023.mp4,/dataset/youtube/videos/features/test/non-food/20611324_2023
/dataset/youtube/videos/files/test/non-food/20908325_2024.mp4,/dataset/youtube/videos/features/test/non-food/20908325_2024
/dataset/youtube/videos/files/test/non-food/20112326_2023.mp4,/dataset/youtube/videos/features/test/non-food/20112326_2023
/dataset/youtube/videos/files/test/non-food/22508327_2022.mp4,/dataset/youtube/videos/features/test/non-food/22508327_2022
/dataset/youtube/videos/files/test/non-food/20908328_2024.mp4,/dataset/youtube/videos/features/test/non-food/20908328_2024
/dataset/youtube/videos/files/test/non-food/20310329_2023.mp4,/dataset/youtube/videos/features/test/non-food/20310329_2023
/dataset/youtube/videos/files/test/non-food/21111330_2022.mp4,/dataset/youtube/videos/features/test/non-food/21111330_2022
/dataset/youtube/videos/files/test/non-food/20111331_2023.mp4,/dataset/youtube/videos/features/test/non-food/20111331_2023
/dataset/youtube/videos/files/test/non-food/21410332_2023.mp4,/dataset/youtube/videos/features/test/non-food/21410332_2023
/dataset/youtube/videos/files/test/non-food/20910333_2023.mp4,/dataset/youtube/videos/features/test/non-food/20910333_2023
/dataset/youtube/videos/files/test/non-food/21010334_2023.mp4,/dataset/youtube/videos/features/test/non-food/21010334_2023
/dataset/youtube/videos/files/test/non-food/21410335_2022.mp4,/dataset/youtube/videos/features/test/non-food/21410335_2022
/dataset/youtube/videos/files/test/non-food/21610336_2023.mp4,/dataset/youtube/videos/features/test/non-food/21610336_2023
/dataset/youtube/videos/files/test/non-food/22006337_2024.mp4,/dataset/youtube/videos/features/test/non-food/22006337_2024
/dataset/youtube/videos/files/test/non-food/20511338_2023.mp4,/dataset/youtube/videos/features/test/non-food/20511338_2023
/dataset/youtube/videos/files/test/non-food/21806339_2024.mp4,/dataset/youtube/videos/features/test/non-food/21806339_2024
/dataset/youtube/videos/files/test/non-food/22006340_2024.mp4,/dataset/youtube/videos/features/test/non-food/22006340_2024
/dataset/youtube/videos/files/test/non-food/23105341_2024.mp4,/dataset/youtube/videos/features/test/non-food/23105341_2024
/dataset/youtube/videos/files/test/non-food/21110342_2023.mp4,/dataset/youtube/videos/features/test/non-food/21110342_2023
/dataset/youtube/videos/files/test/non-food/20208343_2024.mp4,/dataset/youtube/videos/features/test/non-food/20208343_2024
/dataset/youtube/videos/files/test/non-food/23105344_2024.mp4,/dataset/youtube/videos/features/test/non-food/23105344_2024
/dataset/youtube/videos/files/test/non-food/20910345_2023.mp4,/dataset/youtube/videos/features/test/non-food/20910345_2023
/dataset/youtube/videos/files/test/non-food/22408346_2024.mp4,/dataset/youtube/videos/features/test/non-food/22408346_2024
/dataset/youtube/videos/files/test/non-food/22601347_2023.mp4,/dataset/youtube/videos/features/test/non-food/22601347_2023
/dataset/youtube/videos/files/test/non-food/22308348_2024.mp4,/dataset/youtube/videos/features/test/non-food/22308348_2024
/dataset/youtube/videos/files/test/non-food/21508349_2024.mp4,/dataset/youtube/videos/features/test/non-food/21508349_2024
/dataset/youtube/videos/files/test/non-food/22008350_2024.mp4,/dataset/youtube/videos/features/test/non-food/22008350_2024
/dataset/youtube/videos/files/test/non-food/20208351_2024.mp4,/dataset/youtube/videos/features/test/non-food/20208351_2024
/dataset/youtube/videos/files/test/non-food/21711352_2023.mp4,/dataset/youtube/videos/features/test/non-food/21711352_2023
/dataset/youtube/videos/files/test/non-food/22208353_2024.mp4,/dataset/youtube/videos/features/test/non-food/22208353_2024
/dataset/youtube/videos/files/test/non-food/21406354_2024.mp4,/dataset/youtube/videos/features/test/non-food/21406354_2024
/dataset/youtube/videos/files/test/non-food/22501355_2023.mp4,/dataset/youtube/videos/features/test/non-food/22501355_2023
/dataset/youtube/videos/files/test/non-food/23004356_2024.mp4,/dataset/youtube/videos/features/test/non-food/23004356_2024
/dataset/youtube/videos/files/test/non-food/21705357_2024.mp4,/dataset/youtube/videos/features/test/non-food/21705357_2024
/dataset/youtube/videos/files/test/non-food/22106358_2023.mp4,/dataset/youtube/videos/features/test/non-food/22106358_2023
/dataset/youtube/videos/files/test/non-food/21811359_2022.mp4,/dataset/youtube/videos/features/test/non-food/21811359_2022
/dataset/youtube/videos/files/test/non-food/21607360_2024.mp4,/dataset/youtube/videos/features/test/non-food/21607360_2024
/dataset/youtube/videos/files/test/non-food/20510361_2023.mp4,/dataset/youtube/videos/features/test/non-food/20510361_2023
/dataset/youtube/videos/files/test/non-food/21907362_2024.mp4,/dataset/youtube/videos/features/test/non-food/21907362_2024
/dataset/youtube/videos/files/test/non-food/22805363_2024.mp4,/dataset/youtube/videos/features/test/non-food/22805363_2024
/dataset/youtube/videos/files/test/non-food/20309364_2022.mp4,/dataset/youtube/videos/features/test/non-food/20309364_2022
/dataset/youtube/videos/files/test/non-food/22504365_2024.mp4,/dataset/youtube/videos/features/test/non-food/22504365_2024
/dataset/youtube/videos/files/test/non-food/20510366_2023.mp4,/dataset/youtube/videos/features/test/non-food/20510366_2023
/dataset/youtube/videos/files/test/non-food/21007367_2024.mp4,/dataset/youtube/videos/features/test/non-food/21007367_2024
/dataset/youtube/videos/files/test/non-food/21312368_2023.mp4,/dataset/youtube/videos/features/test/non-food/21312368_2023
/dataset/youtube/videos/files/test/non-food/20212369_2023.mp4,/dataset/youtube/videos/features/test/non-food/20212369_2023
/dataset/youtube/videos/files/test/non-food/21408370_2024.mp4,/dataset/youtube/videos/features/test/non-food/21408370_2024
/dataset/youtube/videos/files/test/non-food/21610371_2023.mp4,/dataset/youtube/videos/features/test/non-food/21610371_2023
/dataset/youtube/videos/files/test/non-food/20811372_2023.mp4,/dataset/youtube/videos/features/test/non-food/20811372_2023
/dataset/youtube/videos/files/test/non-food/21610373_2023.mp4,/dataset/youtube/videos/features/test/non-food/21610373_2023
/dataset/youtube/videos/files/test/non-food/20305374_2024.mp4,/dataset/youtube/videos/features/test/non-food/20305374_2024
/dataset/youtube/videos/files/test/non-food/22909375_2022.mp4,/dataset/youtube/videos/features/test/non-food/22909375_2022
/dataset/youtube/videos/files/test/non-food/22509376_2022.mp4,/dataset/youtube/videos/features/test/non-food/22509376_2022
/dataset/youtube/videos/files/test/non-food/22203377_2024.mp4,/dataset/youtube/videos/features/test/non-food/22203377_2024
/dataset/youtube/videos/files/test/non-food/20312378_2023.mp4,/dataset/youtube/videos/features/test/non-food/20312378_2023
/dataset/youtube/videos/files/test/non-food/22801379_2024.mp4,/dataset/youtube/videos/features/test/non-food/22801379_2024
/dataset/youtube/videos/files/test/non-food/22607380_2024.mp4,/dataset/youtube/videos/features/test/non-food/22607380_2024
/dataset/youtube/videos/files/test/non-food/20511381_2023.mp4,/dataset/youtube/videos/features/test/non-food/20511381_2023
/dataset/youtube/videos/files/test/non-food/22611382_2023.mp4,/dataset/youtube/videos/features/test/non-food/22611382_2023
/dataset/youtube/videos/files/test/non-food/20908383_2024.mp4,/dataset/youtube/videos/features/test/non-food/20908383_2024
/dataset/youtube/videos/files/test/non-food/22810384_2023.mp4,/dataset/youtube/videos/features/test/non-food/22810384_2023
/dataset/youtube/videos/files/test/non-food/20501385_2024.mp4,/dataset/youtube/videos/features/test/non-food/20501385_2024
/dataset/youtube/videos/files/test/non-food/21005386_2024.mp4,/dataset/youtube/videos/features/test/non-food/21005386_2024
/dataset/youtube/videos/files/test/non-food/23004387_2024.mp4,/dataset/youtube/videos/features/test/non-food/23004387_2024
/dataset/youtube/videos/files/test/non-food/20706388_2024.mp4,/dataset/youtube/videos/features/test/non-food/20706388_2024
/dataset/youtube/videos/files/test/non-food/21506389_2024.mp4,/dataset/youtube/videos/features/test/non-food/21506389_2024
/dataset/youtube/videos/files/test/non-food/21406390_2024.mp4,/dataset/youtube/videos/features/test/non-food/21406390_2024
/dataset/youtube/videos/files/test/non-food/22211391_2023.mp4,/dataset/youtube/videos/features/test/non-food/22211391_2023
/dataset/youtube/videos/files/test/non-food/20908392_2024.mp4,/dataset/youtube/videos/features/test/non-food/20908392_2024
/dataset/youtube/videos/files/test/non-food/22507393_2022.mp4,/dataset/youtube/videos/features/test/non-food/22507393_2022
/dataset/youtube/videos/files/test/non-food/21310394_2023.mp4,/dataset/youtube/videos/features/test/non-food/21310394_2023
/dataset/youtube/videos/files/test/non-food/21411395_2023.mp4,/dataset/youtube/videos/features/test/non-food/21411395_2023
/dataset/youtube/videos/files/test/non-food/21408396_2024.mp4,/dataset/youtube/videos/features/test/non-food/21408396_2024
/dataset/youtube/videos/files/test/non-food/20610397_2023.mp4,/dataset/youtube/videos/features/test/non-food/20610397_2023
/dataset/youtube/videos/files/test/non-food/22203398_2024.mp4,/dataset/youtube/videos/features/test/non-food/22203398_2024
/dataset/youtube/videos/files/test/non-food/23105399_2024.mp4,/dataset/youtube/videos/features/test/non-food/23105399_2024
/dataset/youtube/videos/files/test/non-food/20911400_2023.mp4,/dataset/youtube/videos/features/test/non-food/20911400_2023
/dataset/youtube/videos/files/test/non-food/20812401_2023.mp4,/dataset/youtube/videos/features/test/non-food/20812401_2023
/dataset/youtube/videos/files/test/non-food/20702402_2024.mp4,/dataset/youtube/videos/features/test/non-food/20702402_2024
/dataset/youtube/videos/files/test/non-food/20708403_2024.mp4,/dataset/youtube/videos/features/test/non-food/20708403_2024
/dataset/youtube/videos/files/test/non-food/20910404_2023.mp4,/dataset/youtube/videos/features/test/non-food/20910404_2023
/dataset/youtube/videos/files/test/non-food/22504405_2024.mp4,/dataset/youtube/videos/features/test/non-food/22504405_2024
/dataset/youtube/videos/files/test/non-food/21010406_2023.mp4,/dataset/youtube/videos/features/test/non-food/21010406_2023
/dataset/youtube/videos/files/test/non-food/21705407_2024.mp4,/dataset/youtube/videos/features/test/non-food/21705407_2024
/dataset/youtube/videos/files/test/non-food/21005408_2024.mp4,/dataset/youtube/videos/features/test/non-food/21005408_2024
/dataset/youtube/videos/files/test/non-food/21010409_2023.mp4,/dataset/youtube/videos/features/test/non-food/21010409_2023
/dataset/youtube/videos/files/test/non-food/22407410_2024.mp4,/dataset/youtube/videos/features/test/non-food/22407410_2024
/dataset/youtube/videos/files/test/non-food/21010411_2023.mp4,/dataset/youtube/videos/features/test/non-food/21010411_2023
/dataset/youtube/videos/files/test/non-food/22211412_2023.mp4,/dataset/youtube/videos/features/test/non-food/22211412_2023
/dataset/youtube/videos/files/test/non-food/21812413_2023.mp4,/dataset/youtube/videos/features/test/non-food/21812413_2023
/dataset/youtube/videos/files/test/non-food/20907414_2024.mp4,/dataset/youtube/videos/features/test/non-food/20907414_2024
/dataset/youtube/videos/files/test/non-food/21305415_2024.mp4,/dataset/youtube/videos/features/test/non-food/21305415_2024
/dataset/youtube/videos/files/test/non-food/20311416_2023.mp4,/dataset/youtube/videos/features/test/non-food/20311416_2023
/dataset/youtube/videos/files/test/non-food/20311417_2023.mp4,/dataset/youtube/videos/features/test/non-food/20311417_2023
/dataset/youtube/videos/files/test/non-food/20908418_2024.mp4,/dataset/youtube/videos/features/test/non-food/20908418_2024
/dataset/youtube/videos/files/test/non-food/20501419_2024.mp4,/dataset/youtube/videos/features/test/non-food/20501419_2024
/dataset/youtube/videos/files/test/non-food/21604420_2024.mp4,/dataset/youtube/videos/features/test/non-food/21604420_2024
/dataset/youtube/videos/files/test/non-food/22307421_2024.mp4,/dataset/youtube/videos/features/test/non-food/22307421_2024
/dataset/youtube/videos/files/test/non-food/21308422_2024.mp4,/dataset/youtube/videos/features/test/non-food/21308422_2024
/dataset/youtube/videos/files/test/non-food/20412423_2023.mp4,/dataset/youtube/videos/features/test/non-food/20412423_2023
/dataset/youtube/videos/files/test/non-food/22907424_2024.mp4,/dataset/youtube/videos/features/test/non-food/22907424_2024
/dataset/youtube/videos/files/test/non-food/21110425_2023.mp4,/dataset/youtube/videos/features/test/non-food/21110425_2023
/dataset/youtube/videos/files/test/non-food/22602426_2024.mp4,/dataset/youtube/videos/features/test/non-food/22602426_2024
/dataset/youtube/videos/files/test/non-food/21110427_2023.mp4,/dataset/youtube/videos/features/test/non-food/21110427_2023
/dataset/youtube/videos/files/test/non-food/20711428_2023.mp4,/dataset/youtube/videos/features/test/non-food/20711428_2023
/dataset/youtube/videos/files/test/non-food/22802429_2024.mp4,/dataset/youtube/videos/features/test/non-food/22802429_2024
/dataset/youtube/videos/files/test/non-food/21410430_2023.mp4,/dataset/youtube/videos/features/test/non-food/21410430_2023
/dataset/youtube/videos/files/test/non-food/21110431_2023.mp4,/dataset/youtube/videos/features/test/non-food/21110431_2023
/dataset/youtube/videos/files/test/non-food/22006432_2024.mp4,/dataset/youtube/videos/features/test/non-food/22006432_2024
/dataset/youtube/videos/files/test/non-food/21705433_2024.mp4,/dataset/youtube/videos/features/test/non-food/21705433_2024
/dataset/youtube/videos/files/test/non-food/22810434_2023.mp4,/dataset/youtube/videos/features/test/non-food/22810434_2023
/dataset/youtube/videos/files/test/non-food/22006435_2024.mp4,/dataset/youtube/videos/features/test/non-food/22006435_2024
/dataset/youtube/videos/files/test/non-food/20305436_2024.mp4,/dataset/youtube/videos/features/test/non-food/20305436_2024
/dataset/youtube/videos/files/test/non-food/22105437_2024.mp4,/dataset/youtube/videos/features/test/non-food/22105437_2024
/dataset/youtube/videos/files/test/non-food/23105438_2024.mp4,/dataset/youtube/videos/features/test/non-food/23105438_2024
/dataset/youtube/videos/files/test/non-food/22211439_2023.mp4,/dataset/youtube/videos/features/test/non-food/22211439_2023
/dataset/youtube/videos/files/test/non-food/20511440_2023.mp4,/dataset/youtube/videos/features/test/non-food/20511440_2023
/dataset/youtube/videos/files/test/non-food/21403441_2024.mp4,/dataset/youtube/videos/features/test/non-food/21403441_2024
/dataset/youtube/videos/files/test/non-food/22410442_2022.mp4,/dataset/youtube/videos/features/test/non-food/22410442_2022
/dataset/youtube/videos/files/test/non-food/21305443_2024.mp4,/dataset/youtube/videos/features/test/non-food/21305443_2024
/dataset/youtube/videos/files/test/non-food/22811444_2023.mp4,/dataset/youtube/videos/features/test/non-food/22811444_2023
/dataset/youtube/videos/files/test/non-food/20711445_2022.mp4,/dataset/youtube/videos/features/test/non-food/20711445_2022
/dataset/youtube/videos/files/test/non-food/20608446_2024.mp4,/dataset/youtube/videos/features/test/non-food/20608446_2024
/dataset/youtube/videos/files/test/non-food/20410447_2023.mp4,/dataset/youtube/videos/features/test/non-food/20410447_2023
/dataset/youtube/videos/files/test/non-food/21607448_2024.mp4,/dataset/youtube/videos/features/test/non-food/21607448_2024
/dataset/youtube/videos/files/test/non-food/21007449_2024.mp4,/dataset/youtube/videos/features/test/non-food/21007449_2024
/dataset/youtube/videos/files/test/supermarket/330031_2024.mp4,/dataset/youtube/videos/features/test/supermarket/330031_2024
/dataset/youtube/videos/files/test/supermarket/327042_2024.mp4,/dataset/youtube/videos/features/test/supermarket/327042_2024
/dataset/youtube/videos/files/test/supermarket/327053_2024.mp4,/dataset/youtube/videos/features/test/supermarket/327053_2024
/dataset/youtube/videos/files/test/supermarket/307084_2023.mp4,/dataset/youtube/videos/features/test/supermarket/307084_2023
/dataset/youtube/videos/files/test/supermarket/316015_2024.mp4,/dataset/youtube/videos/features/test/supermarket/316015_2024
/dataset/youtube/videos/files/test/supermarket/327086_2022.mp4,/dataset/youtube/videos/features/test/supermarket/327086_2022
/dataset/youtube/videos/files/test/supermarket/301027_2023.mp4,/dataset/youtube/videos/features/test/supermarket/301027_2023
/dataset/youtube/videos/files/test/supermarket/302108_2022.mp4,/dataset/youtube/videos/features/test/supermarket/302108_2022
/dataset/youtube/videos/files/test/supermarket/310109_2022.mp4,/dataset/youtube/videos/features/test/supermarket/310109_2022
/dataset/youtube/videos/files/test/supermarket/3280810_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3280810_2022
/dataset/youtube/videos/files/test/supermarket/3180711_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3180711_2024
/dataset/youtube/videos/files/test/supermarket/3110912_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3110912_2022
/dataset/youtube/videos/files/test/supermarket/3270913_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3270913_2022
/dataset/youtube/videos/files/test/supermarket/3010814_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3010814_2024
/dataset/youtube/videos/files/test/supermarket/3030215_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3030215_2023
/dataset/youtube/videos/files/test/supermarket/3280516_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3280516_2023
/dataset/youtube/videos/files/test/supermarket/3250217_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3250217_2023
/dataset/youtube/videos/files/test/supermarket/3030318_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3030318_2024
/dataset/youtube/videos/files/test/supermarket/3280119_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3280119_2023
/dataset/youtube/videos/files/test/supermarket/3270920_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3270920_2022
/dataset/youtube/videos/files/test/supermarket/3280921_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3280921_2022
/dataset/youtube/videos/files/test/supermarket/3071222_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3071222_2023
/dataset/youtube/videos/files/test/supermarket/3140823_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3140823_2024
/dataset/youtube/videos/files/test/supermarket/3010624_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3010624_2024
/dataset/youtube/videos/files/test/supermarket/3150225_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3150225_2023
/dataset/youtube/videos/files/test/supermarket/3121026_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3121026_2022
/dataset/youtube/videos/files/test/supermarket/3010827_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3010827_2022
/dataset/youtube/videos/files/test/supermarket/3151128_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3151128_2023
/dataset/youtube/videos/files/test/supermarket/3080829_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3080829_2023
/dataset/youtube/videos/files/test/supermarket/3240930_2022.mp4,/dataset/youtube/videos/features/test/supermarket/3240930_2022
/dataset/youtube/videos/files/test/supermarket/3110831_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3110831_2023
/dataset/youtube/videos/files/test/supermarket/3060732_2023.mp4,/dataset/youtube/videos/features/test/supermarket/3060732_2023
/dataset/youtube/videos/files/test/supermarket/3140833_2024.mp4,/dataset/youtube/videos/features/test/supermarket/3140833_2024
